id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x_m,y_m,game_id,game_date,competition,video_url,video_time,aim_x,aim_y
24,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v5,9,Jeppe Birkholt,,,1,Jascha Nagel,,1,Jascha Nagel,3,2 9 10 16 24 1,Frederik Meier - Jeppe Birkholt - Kalle Emil Ryser - Mads Lindholm Hansen - Nicklas Vandet - Victor Bager,-7.42,-7.89,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2495,,
25,2025-09-22T10:37:06.527Z,Penalty,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,16.22,-5.18,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2661,,
26,2025-09-22T10:37:06.527Z,Shot,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,12,Mads Bagge,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-9.69,6.42,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2716,,
27,2025-09-22T10:37:06.527Z,Shot,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,5,Anton Kildal,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-13.02,-6.56,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2731,,
28,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,12,Mads Bagge,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-9.56,5.53,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2769,,
29,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,23,William Sidor Nielsen,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-8.49,-5.72,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2799,,
30,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,12,Mads Bagge,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-3.82,0.15,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2834,,
31,2025-09-22T10:37:06.527Z,Goal,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-8.89,8.11,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,3598,,
32,2025-09-22T10:37:06.527Z,Miss,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,3,2 9 10 16 24 1,Frederik Meier - Jeppe Birkholt - Kalle Emil Ryser - Mads Lindholm Hansen - Nicklas Vandet - Victor Bager,-9.96,-7.67,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,3614,,
33,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,9,Jeppe Birkholt,,,1,Jascha Nagel,,1,Jascha Nagel,3,2 9 10 16 24 1,Frederik Meier - Jeppe Birkholt - Kalle Emil Ryser - Mads Lindholm Hansen - Nicklas Vandet - Victor Bager,7.96,7.26,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,3738,,
34,2025-09-22T10:37:06.527Z,Shot,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,19,Oskar Bach,,,1,Jascha Nagel,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,5.56,2.28,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,3909,,
35,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,20,Sofus Winther Pedersen,,,1,Jascha Nagel,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,10.13,-6.78,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4041,,
36,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-5.78,-3.58,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4141,,
37,2025-09-22T10:37:06.527Z,Miss,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-8.84,1.71,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4146,,
38,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,23,William Sidor Nielsen,,,1,Jascha Nagel,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,3.82,-4.78,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4188,,
39,2025-09-22T10:37:06.527Z,Goal,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,3,2 8 9 10 13 1,Frederik Meier - Oscar Emil Olesen - Jeppe Birkholt - Kalle Emil Ryser - Marcus Maajen Jensen - Victor Bager,-6.13,3.97,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4258,,
40,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-6.36,-0.47,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4278,,
41,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,14,Mikkel Johansen,,,1,Jascha Nagel,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,13.78,1.93,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4413,,
42,2025-09-22T10:37:06.527Z,Block,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,24,Nicklas Vandet,1,Victor Bager,,1,Jascha Nagel,3,2 8 9 10 13 1,Frederik Meier - Oscar Emil Olesen - Jeppe Birkholt - Kalle Emil Ryser - Marcus Maajen Jensen - Victor Bager,-10.31,3.48,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4535,,
43,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,4,Viggo Skrubbeltrang,,,1,Jascha Nagel,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,13.96,3.71,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4586,,
44,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,15,Anton Kjøgx,,,1,Jascha Nagel,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,9.38,-3.98,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4692,,
45,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,-17.07,-1.49,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4711,,
46,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,10,Kalle Emil Ryser,,,1,Jascha Nagel,,1,Jascha Nagel,3,2 8 9 10 13 1,Frederik Meier - Oscar Emil Olesen - Jeppe Birkholt - Kalle Emil Ryser - Marcus Maajen Jensen - Victor Bager,4.04,9,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4765,,
47,2025-09-22T10:37:06.527Z,Block,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,3,Sander Staunsholm,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-7.6,5.04,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4843,,
48,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,-10.71,-8.43,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4903,,
49,2025-09-22T10:37:06.527Z,Block,Tyskland U17,Home,Tyskland U17,Danmark U17,2,Danmark U17,5v5,,,5,Anton Kildal,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,-9.11,-5.8,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4950,,
50,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,2,Danmark U17,5v5,14,Mikkel Johansen,,,1,Jascha Nagel,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,6.49,1.35,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,4967,,
51,2025-09-22T10:37:06.527Z,Shot,Danmark U17,Away,Tyskland U17,Danmark U17,3,Danmark U17,5v5,12,Mads Bagge,,,1,Jascha Nagel,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,-11.33,-2.38,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,5675,,
52,2025-09-22T10:37:06.527Z,Block,Tyskland U17,Home,Tyskland U17,Danmark U17,3,Danmark U17,5v5,,,14,Mikkel Johansen,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,5.11,6.46,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,5730,,
53,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,3,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,12.71,2.46,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,5753,,
54,2025-09-22T10:37:06.527Z,Miss,Danmark U17,Away,Tyskland U17,Danmark U17,3,Danmark U17,5v5,10,Kalle Emil Ryser,,,1,Jascha Nagel,,1,Jascha Nagel,3,2 8 9 10 13 1,Frederik Meier - Oscar Emil Olesen - Jeppe Birkholt - Kalle Emil Ryser - Marcus Maajen Jensen - Victor Bager,-12,-8.52,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,5790,,
55,2025-09-22T10:37:06.527Z,Goal,Tyskland U17,Home,Tyskland U17,Danmark U17,3,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,3,2 8 9 10 13 1,Frederik Meier - Oscar Emil Olesen - Jeppe Birkholt - Kalle Emil Ryser - Marcus Maajen Jensen - Victor Bager,11.56,-1.27,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,5805,,
