id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x_m,y_m,game_id,game_date,competition,video_url,video_time,aim_x,aim_y
83,2025-11-08T10:27:50.958Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.012,-5.406,1,2025-11-08,Træningskamp,,,,
84,2025-11-08T10:28:01.841Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.466,3.023,1,2025-11-08,Træningskamp,,,,
86,2025-11-08T10:28:20.039Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.988,2.839,1,2025-11-08,Træningskamp,,,,
87,2025-11-08T10:29:12.875Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.172,-0.106,1,2025-11-08,Træningskamp,,,,
88,2025-11-08T10:29:32.853Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.258,8.066,1,2025-11-08,Træningskamp,,,,
89,2025-11-08T10:29:41.044Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.773,-5.517,1,2025-11-08,Træningskamp,,,,
90,2025-11-08T10:30:04.239Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.135,0.262,1,2025-11-08,Træningskamp,,,,
91,2025-11-08T10:31:05.939Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-5.865,-1.615,1,2025-11-08,Træningskamp,,,,
92,2025-11-08T10:31:21.684Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.436,-3.456,1,2025-11-08,Træningskamp,,,,
93,2025-11-08T10:31:32.562Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.969,3.317,1,2025-11-08,Træningskamp,,,,
94,2025-11-08T10:36:23.865Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.288,-1.873,1,2025-11-08,Træningskamp,,,,
95,2025-11-08T10:37:09.832Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.485,-1.063,1,2025-11-08,Træningskamp,,,,
96,2025-11-08T10:38:15.121Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-16.466,-1.357,1,2025-11-08,Træningskamp,,,,
97,2025-11-08T10:38:57.590Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.190,-6.879,1,2025-11-08,Træningskamp,,,,
98,2025-11-08T10:39:43.402Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.681,7.919,1,2025-11-08,Træningskamp,,,,
99,2025-11-08T10:41:06.956Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.086,-1.321,1,2025-11-08,Træningskamp,,,,
100,2025-11-08T10:41:25.754Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.129,7.624,1,2025-11-08,Træningskamp,,,,
101,2025-11-08T10:41:44.741Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-15.399,1.661,1,2025-11-08,Træningskamp,,,,
102,2025-11-08T10:42:52.088Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.270,-4.376,1,2025-11-08,Træningskamp,,,,
103,2025-11-08T10:44:37.142Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.601,-1.578,1,2025-11-08,Træningskamp,,,,
104,2025-11-08T10:44:42.628Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.632,-1.505,1,2025-11-08,Træningskamp,,,,
105,2025-11-08T10:44:51.332Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-5.239,5.563,1,2025-11-08,Træningskamp,,,,
106,2025-11-08T10:47:29.910Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.172,6.998,1,2025-11-08,Træningskamp,,,,
107,2025-11-08T10:47:34.175Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.190,1.146,1,2025-11-08,Træningskamp,,,,
108,2025-11-08T10:49:01.211Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.233,3.649,1,2025-11-08,Træningskamp,,,,
109,2025-11-08T10:49:21.811Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.951,3.796,1,2025-11-08,Træningskamp,,,,
110,2025-11-08T10:50:18.695Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.577,-0.400,1,2025-11-08,Træningskamp,,,,
