kampId,side,rowIndex,role,number,name,born,status
69928,AWAY,2,,4,Lucas Madsen,,closed
69928,AWAY,3,,5,Simon Damsø,,closed
69928,AWAY,4,,6,Mathias Simon Thorsen,,closed
69928,AWAY,5,,7,Rasmus Madsen,,closed
69928,AWAY,6,,10,Andre Stich,,closed
69928,AWAY,7,,12,Jannik Trolle,,closed
69928,AWAY,8,,21,Casper Lindhardt Christensen,,closed
69928,AWAY,9,,25,Marko W. Krogsgaard,,closed
69928,AWAY,10,,40,Sebastian Visti,,closed
69928,AWAY,11,,45,Jonas Nordheim,,closed
69928,AWAY,12,,55,Magnus Bonavent Rasmussen,,closed
69928,AWAY,13,,86,Casper Breitenbach,,closed
69928,AWAY,14,,89,Kenneth Danielsen,,closed
69928,AWAY,15,,92,Frederik Kobberup,,closed
69928,AWAY,16,,96,Stefan Ohrt,,closed
69931,HOME,0,,4,Malthe Kjær,,closed
69931,HOME,1,,5,Elias Suensen,,closed
69931,HOME,2,,6,Rasmus Rask Kjær Poulsen,,closed
69931,HOME,3,,8,Jesper Roland,,closed
69931,HOME,4,,11,Zimon Peters,,closed
69931,HOME,5,,17,Dawid Jankowski,,closed
69931,HOME,6,,24,Mikkel Benjamin Christensen,,closed
69931,HOME,7,,27,Andreas Bilenberg,,closed
69931,HOME,8,,32,Jonas Gylling,,closed
69931,HOME,9,,36,Mathias De Fries Olderkjær,,closed
69931,HOME,10,,40,Mathias Vestergaard,,closed
69931,HOME,11,,41,Philip Monin-Vangaa,,closed
69931,HOME,12,,44,Nikolaj Brixager,,closed
69931,HOME,13,,55,David Mathiasen,,closed
69931,HOME,14,,56,Jonas Kahn Prætorius Jørgensen,,closed
69931,HOME,15,,66,Jonas Mønsted,,closed
69931,HOME,16,,74,Nicholas Maccabe,,closed
69931,HOME,17,,75,Mark Bertram,,closed
69931,HOME,18,,87,Milan Adam,,closed
69931,HOME,19,,90,Nicolai Børner,,closed
69931,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
69931,AWAY,1,,5,Kristoffer Handgaard,,closed
69931,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
69931,AWAY,3,,7,Simon Møller,,closed
69931,AWAY,4,,9,Simon Lauridsen,,closed
69931,AWAY,5,,11,Julian Van Enckevort,,closed
69931,AWAY,6,,14,Mathias Lauridsen,,closed
69931,AWAY,7,,15,Andre Van Enckevort,,closed
69931,AWAY,8,,17,Johan Selleby,,closed
69931,AWAY,9,,18,Daniel Ravn,,closed
69931,AWAY,10,,23,Kristian Gadegaard,,closed
69931,AWAY,11,,24,Mikkel Falsig,,closed
69931,AWAY,12,,25,Jonas Højmark,,closed
69931,AWAY,13,,27,Nicholas Holm Mikkelsen,,closed
69931,AWAY,14,,37,Frederik Kjelgaard,,closed
69931,AWAY,15,,61,Søren Olesen,,closed
69931,AWAY,16,,70,Viktor Nielsen,,closed
69931,AWAY,17,,74,Jeppe Kjærsgaard,,closed
69931,AWAY,18,,77,Mikkel Skov Nielsen,,closed
69931,AWAY,19,,97,Morten Handgaard,,closed
69930,HOME,0,,1,Mike Trolle Lind,,closed
69930,HOME,1,,2,Mathias Fischer Hoerby Jensen,,closed
69930,HOME,2,,4,Lucas Madsen,,closed
69930,HOME,3,,5,Simon Damsø,,closed
69930,HOME,4,,9,Mikkel Daae,,closed
69930,HOME,5,,10,Andre Stich,,closed
69930,HOME,6,,12,Jannik Trolle,,closed
69930,HOME,7,,21,Casper Lindhardt Christensen,,closed
69930,HOME,8,,25,Marko W. Krogsgaard,,closed
69930,HOME,9,,40,Sebastian Visti,,closed
69930,HOME,10,,44,Rasmus Wernblad,,closed
69930,HOME,11,,55,Magnus Bonavent Rasmussen,,closed
69930,HOME,12,,86,Casper Breitenbach,,closed
69930,HOME,13,,89,Kenneth Danielsen,,closed
69930,HOME,14,,90,Rasmus Madsen,,closed
69930,HOME,15,,92,Frederik Kobberup,,closed
69930,HOME,16,,96,Stefan Ohrt,,closed
69930,HOME,17,,99,Simon Kristensen,,closed
69930,AWAY,0,,1,Mathias Saaby Hjelm,,closed
69930,AWAY,1,,4,Viktor Gade,,closed
69930,AWAY,2,,5,Nikolaj Fischer Hørby Jensen,,closed
69930,AWAY,3,,6,Kasper Kajgaard,,closed
69930,AWAY,4,,7,Søren Bjerregaard,,closed
69930,AWAY,5,,9,Frederik Tronderup Nielsen,,closed
69930,AWAY,6,,10,Emil Kajgaard,,closed
69930,AWAY,7,,14,Anton Madsen,,closed
69930,AWAY,8,,15,Niklas Juul Jensen,,closed
69930,AWAY,9,,17,Anders Tengnagel,,closed
69930,AWAY,10,,22,Simon Erlandsen,,closed
69930,AWAY,11,,23,Dennis Torp,,closed
69930,AWAY,12,,25,Jesper Schmidt,,closed
69930,AWAY,13,,60,Rasmus Overgaard,,closed
69930,AWAY,14,,69,Mathias Hansen,,closed
69930,AWAY,15,,71,Magnus Nyeng Jensen,,closed
69930,AWAY,16,,88,Mads Larsen,,closed
69930,AWAY,17,,91,Niklas Andersen,,closed
69930,AWAY,18,,92,Nicolai Flyvholm Pedersen,,closed
69930,AWAY,19,,98,Rasmus Larsen,,closed
69937,HOME,0,,1,Andreas Nielsen Kielsen,,closed
69937,HOME,1,,2,Søren Jønsson,,closed
69937,HOME,2,,7,Anders Sørensen,,closed
69937,HOME,3,,8,Gustav Damgaard Larsen,,closed
69937,HOME,4,,11,Kristers Kuznecovs,,closed
69937,HOME,5,,13,Viktor Heinrichas,,closed
69937,HOME,6,,15,Morten Ketelsen,,closed
69937,HOME,7,,17,Valdemar Jarløv,,closed
69937,HOME,8,,19,William Palmqvist,,closed
69937,HOME,9,,25,Nicolai Dahl Christiansen,,closed
69937,HOME,10,,27,Alexander Tritsaris,,closed
69937,HOME,11,,30,Sophus Gormsen,,closed
69937,HOME,12,,38,Jesper Veenman Jensen,,closed
69937,HOME,13,,50,Alexander Møller Stolpe,,closed
69937,HOME,14,,71,Emils Ziverts,,closed
69937,HOME,15,,72,Noah Lundvig,,closed
69937,HOME,16,,84,Nikolaj Transel,,closed
69937,HOME,17,,87,Nikolaj Hommel,,closed
69937,HOME,18,,88,Alfred Levin,,closed
69937,HOME,19,,96,Kasper Kofoed,,closed
69937,AWAY,0,,1,Mike Grunnet Bing,,closed
69937,AWAY,1,,6,Nicklas Dahl,,closed
69937,AWAY,2,,8,Nicklas Christoffersen,,closed
69937,AWAY,3,,10,Frederik Bøcker Jensen,,closed
69937,AWAY,4,,15,Jannick Christoffersen,,closed
69937,AWAY,5,,18,Casper Svane,,closed
69937,AWAY,6,,21,Pauls Skuja,,closed
69937,AWAY,7,,31,Rasmus Rasmussen,,closed
69937,AWAY,8,,73,Andrej Nociar,,closed
69937,AWAY,9,,88,Casper Eiersted,,closed
69937,AWAY,10,,94,Martin Kristoffersen,,closed
69938,HOME,0,,6,Jonas Emil Kristensen,,closed
69938,HOME,1,,8,Vinoth Sivapalan,,closed
69938,HOME,2,,9,Victor Overholt,,closed
69938,HOME,3,,15,Nicklas Hedemand,,closed
69938,HOME,4,,16,Andreas Krogh Bendixen,,closed
69938,HOME,5,,25,Aske Tornvig,,closed
69938,HOME,6,,28,Emil Brouer Enevoldsen,,closed
69938,HOME,7,,30,Patrik Melis,,closed
69938,HOME,8,,31,Christoffer Ray Klindtworth,,closed
69938,HOME,9,,55,Oskar Bendsen,,closed
69938,HOME,10,,66,Anton Bendsen,,closed
69938,HOME,11,,72,Peter Brandt Vand,,closed
69938,HOME,12,,77,Simon Lysdahl Sørensen,,closed
69938,HOME,13,,88,Vitus Kuskegaard,,closed
69938,HOME,14,,90,Jonas Palner Jensen,,closed
69938,AWAY,0,,1,Rasmus Børger Petersen,,closed
69938,AWAY,1,,3,Charlie Petersen,,closed
69938,AWAY,2,,5,Bertram Vinther,,closed
69938,AWAY,3,,9,Frederik Mads Pil,,closed
69938,AWAY,4,,14,Josef Adnan,,closed
69938,AWAY,5,,20,Noel Donde,,closed
69938,AWAY,6,,22,Christian Holmsteen,,closed
69938,AWAY,7,,31,Kasper Abildgaard,,closed
69938,AWAY,8,,42,Magnus Bidstrup-Mynster,,closed
69938,AWAY,9,,63,Kalle Tamminen,,closed
69938,AWAY,10,,69,Elias Ford Holmberg,,closed
69938,AWAY,11,,77,Victor Holmsteen,,closed
69938,AWAY,12,,88,Bertram Carlsen,,closed
69938,AWAY,13,,97,Rasmus Engelhardt Frie,,closed
69933,HOME,0,,4,Malthe Kjær,,closed
69933,HOME,1,,5,Elias Suensen,,closed
69933,HOME,2,,6,Rasmus Rask Kjær Poulsen,,closed
69933,HOME,3,,8,Jesper Roland,,closed
69933,HOME,4,,11,Zimon Peters,,closed
69933,HOME,5,,17,Dawid Jankowski,,closed
69933,HOME,6,,24,Mikkel Benjamin Christensen,,closed
69933,HOME,7,,27,Andreas Bilenberg,,closed
69933,HOME,8,,32,Jonas Gylling,,closed
69933,HOME,9,,36,Mathias De Fries Olderkjær,,closed
69933,HOME,10,,40,Mathias Vestergaard,,closed
69933,HOME,11,,41,Philip Monin-Vangaa,,closed
69933,HOME,12,,44,Nikolaj Brixager,,closed
69933,HOME,13,,55,David Mathiasen,,closed
69933,HOME,14,,56,Jonas Kahn Prætorius Jørgensen,,closed
69933,HOME,15,,66,Jonas Mønsted,,closed
69933,HOME,16,,74,Nicholas Maccabe,,closed
69933,HOME,17,,75,Mark Bertram,,closed
69933,HOME,18,,87,Milan Adam,,closed
69933,HOME,19,,90,Nicolai Børner,,closed
69933,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
69933,AWAY,1,,5,Kristoffer Handgaard,,closed
69933,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
69933,AWAY,3,,7,Simon Møller,,closed
69933,AWAY,4,,9,Simon Lauridsen,,closed
69933,AWAY,5,,11,Julian Van Enckevort,,closed
69933,AWAY,6,,14,Mathias Lauridsen,,closed
69933,AWAY,7,,15,Andre Van Enckevort,,closed
69933,AWAY,8,,17,Johan Selleby,,closed
69933,AWAY,9,,18,Daniel Ravn,,closed
69933,AWAY,10,,23,Kristian Gadegaard,,closed
69933,AWAY,11,,24,Mikkel Falsig,,closed
69933,AWAY,12,,25,Jonas Højmark,,closed
69933,AWAY,13,,27,Nicholas Holm Mikkelsen,,closed
69933,AWAY,14,,37,Frederik Kjelgaard,,closed
69933,AWAY,15,,61,Søren Olesen,,closed
69933,AWAY,16,,70,Viktor Nielsen,,closed
69933,AWAY,17,,74,Jeppe Kjærsgaard,,closed
69933,AWAY,18,,77,Mikkel Skov Nielsen,,closed
69933,AWAY,19,,97,Morten Handgaard,,closed
69945,HOME,0,,1,Rasmus Børger Petersen,,closed
69945,HOME,1,,3,Charlie Petersen,,closed
69945,HOME,2,,5,Bertram Vinther,,closed
69945,HOME,3,,9,Frederik Mads Pil,,closed
69945,HOME,4,,14,Josef Adnan,,closed
69945,HOME,5,,20,Noel Donde,,closed
69945,HOME,6,,22,Christian Holmsteen,,closed
69945,HOME,7,,23,Tobias Alexander Jensen,,closed
69945,HOME,8,,27,Villads Bech Crawfurd,,closed
69945,HOME,9,,31,Kasper Abildgaard,,closed
69945,HOME,10,,41,Rasmus Lilleballe Poulsen,,closed
69945,HOME,11,,42,Magnus Bidstrup-Mynster,,closed
69945,HOME,12,,63,Kalle Tamminen,,closed
69945,HOME,13,,69,Elias Ford Holmberg,,closed
69945,HOME,14,,77,Victor Holmsteen,,closed
69945,HOME,15,,88,Bertram Carlsen,,closed
69945,HOME,16,,97,Rasmus Engelhardt Frie,,closed
69945,AWAY,0,,6,Jonas Emil Kristensen,,closed
69945,AWAY,1,,8,Vinoth Sivapalan,,closed
69945,AWAY,2,,9,Victor Overholt,,closed
69945,AWAY,3,,14,Uffe Lykke Kjær Simonsen,,closed
69945,AWAY,4,,15,Nicklas Hedemand,,closed
69945,AWAY,5,,16,Andreas Krogh Bendixen,,closed
69945,AWAY,6,,25,Aske Tornvig,,closed
69945,AWAY,7,,28,Emil Brouer Enevoldsen,,closed
69945,AWAY,8,,31,Christoffer Ray Klindtworth,,closed
69945,AWAY,9,,55,Oskar Bendsen,,closed
69945,AWAY,10,,66,Anton Bendsen,,closed
69945,AWAY,11,,72,Peter Brandt Vand,,closed
69945,AWAY,12,,77,Simon Lysdahl Sørensen,,closed
69945,AWAY,13,,88,Vitus Kuskegaard,,closed
69945,AWAY,14,,90,Jonas Palner Jensen,,closed
69946,HOME,0,,1,Mike Grunnet Bing,,closed
69946,HOME,1,,6,Niklas Dahl,,closed
69946,HOME,2,,8,Nicklas Christoffersen,,closed
69946,HOME,3,,10,Frederik Bøcker Jensen,,closed
69946,HOME,4,,15,Jannick Christoffersen,,closed
69946,HOME,5,,18,Casper Svane,,closed
69946,HOME,6,,21,Pauls Skuja,,closed
69946,HOME,7,,22,Michael Lykke,,closed
69946,HOME,8,,24,Frederik Røhl-Grønbech,,closed
69946,HOME,9,,31,Rasmus Rasmussen,,closed
69946,HOME,10,,73,Andrej Nociar,,closed
69946,HOME,11,,88,Casper Eiersted,,closed
69946,HOME,12,,94,Martin Kristoffersen,,closed
69946,HOME,13,,94,Martin Kristoffersen,,closed
69946,HOME,14,,94,Martin Kristoffersen,,closed
69946,HOME,15,,94,Martin Kristoffersen,,closed
69946,HOME,16,,94,Martin Kristoffersen,,closed
69946,HOME,17,,94,Martin Kristoffersen,,closed
69946,HOME,18,,94,Martin Kristoffersen,,closed
69946,HOME,19,,94,Martin Kristoffersen,,closed
69946,HOME,20,,94,Martin Kristoffersen,,closed
69946,HOME,21,,96,Steffen Neve,,closed
69946,HOME,22,,96,Steffenneve,,closed
69946,HOME,23,,96,Steffenneve,,closed
69946,HOME,24,,97,Casper Beck Nielsen,,closed
69946,HOME,25,,97,Casper Beck Nielsen,,closed
69946,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
69946,AWAY,1,,7,Anders Sørensen,,closed
69946,AWAY,2,,8,Gustav Damgaard Larsen,,closed
69946,AWAY,3,,11,Kristers Kuznecovs,,closed
69946,AWAY,4,,13,Viktor Heinrichas,,closed
69946,AWAY,5,,17,Valdemar Jarløv,,closed
69946,AWAY,6,,18,Julius Kjærgaard,,closed
69946,AWAY,7,,19,William Palmqvist,,closed
69946,AWAY,8,,25,Nicolai Dahl Christiansen,,closed
69946,AWAY,9,,27,Alexander Tritsaris,,closed
69946,AWAY,10,,29,Noah Lundvig,,closed
69946,AWAY,11,,30,Sophus Gormsen,,closed
69946,AWAY,12,,30,Sophus Gormsen,,closed
69946,AWAY,13,,30,Sophus Gormsen,,closed
69946,AWAY,14,,30,Sophus Gormsen,,closed
69946,AWAY,15,,30,Sophus Gormsen,,closed
69946,AWAY,16,,30,Sophus Gormsen,,closed
69946,AWAY,17,,38,Jesper Veenman Jensen,,closed
69946,AWAY,18,,50,Alexander Møller Stolpe,,closed
69946,AWAY,19,,71,Emils Ziverts,,closed
69946,AWAY,20,,84,Nikolaj Transel,,closed
69946,AWAY,21,,84,Nikolaj Transel,,closed
69946,AWAY,22,,88,Alfred Levin,,closed
69946,AWAY,23,,96,Kasper Kofoed,,closed
69936,HOME,0,,1,Mathias Saaby Hjelm,,closed
69936,HOME,1,,4,Viktor Gade,,closed
69936,HOME,2,,5,Nikolaj Fischer Hørby Jensen,,closed
69936,HOME,3,,6,Kasper Kajgaard,,closed
69936,HOME,4,,7,Søren Bjerregaard,,closed
69936,HOME,5,,9,Frederik Tronderup Nielsen,,closed
69936,HOME,6,,10,Emil Kajgaard,,closed
69936,HOME,7,,14,Anton Madsen,,closed
69936,HOME,8,,15,Niklas Juul Jensen,,closed
69936,HOME,9,,22,Simon Erlandsen,,closed
69936,HOME,10,,23,Dennis Torp,,closed
69936,HOME,11,,25,Jesper Schmidt,,closed
69936,HOME,12,,27,Rasmus Bengtsson,,closed
69936,HOME,13,,60,Rasmus Overgaard,,closed
69936,HOME,14,,69,Mathias Hansen,,closed
69936,HOME,15,,71,Magnus Nyeng Jensen,,closed
69936,HOME,16,,88,Mads Larsen,,closed
69936,HOME,17,,91,Niklas Andersen,,closed
69936,HOME,18,,92,Nicolai Flyvholm Pedersen,,closed
69936,HOME,19,,98,Rasmus Larsen,,closed
69936,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
69936,AWAY,1,,5,Kristoffer Handgaard,,closed
69936,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
69936,AWAY,3,,7,Simon Møller,,closed
69936,AWAY,4,,9,Simon Lauridsen,,closed
69936,AWAY,5,,11,Julian Van Enckevort,,closed
69936,AWAY,6,,14,Mathias Lauridsen,,closed
69936,AWAY,7,,15,Andre Van Enckevort,,closed
69936,AWAY,8,,17,Johan Selleby,,closed
69936,AWAY,9,,18,Daniel Ravn,,closed
69936,AWAY,10,,23,Kristian Gadegaard,,closed
69936,AWAY,11,,24,Mikkel Falsig,,closed
69936,AWAY,12,,25,Jonas Højmark,,closed
69936,AWAY,13,,27,Nicholas Holm Mikkelsen,,closed
69936,AWAY,14,,37,Frederik Kjelgaard,,closed
69936,AWAY,15,,61,Søren Olesen,,closed
69936,AWAY,16,,70,Viktor Nielsen,,closed
69936,AWAY,17,,74,Jeppe Kjærsgaard,,closed
69936,AWAY,18,,77,Mikkel Skov Nielsen,,closed
69936,AWAY,19,,97,Morten Handgaard,,closed
69943,HOME,0,,1,Rasmus Børger Petersen,,closed
69943,HOME,1,,3,Charlie Petersen,,closed
69943,HOME,2,,4,Tobias Børger Petersen,,closed
69943,HOME,3,,5,Bertram Vinther,,closed
69943,HOME,4,,9,Frederik Mads Pil,,closed
69943,HOME,5,,20,Noel Donde,,closed
69943,HOME,6,,22,Christian Holmsteen,,closed
69943,HOME,7,,23,Tobias Alexander Jensen,,closed
69943,HOME,8,,27,Villads Bech Crawfurd,,closed
69943,HOME,9,,31,Kasper Abildgaard,,closed
69943,HOME,10,,41,Rasmus Lilleballe Poulsen,,closed
69943,HOME,11,,42,Magnus Bidstrup-Mynster,,closed
69943,HOME,12,,50,Mikkel Riis,,closed
69943,HOME,13,,63,Kalle Tamminen,,closed
69943,HOME,14,,69,Elias Ford Holmberg,,closed
69943,HOME,15,,77,Victor Holmsteen,,closed
69943,HOME,16,,88,Bertram Carlsen,,closed
69943,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
69943,AWAY,1,,2,Søren Jønsson,,closed
69943,AWAY,2,,7,Anders Sørensen,,closed
69943,AWAY,3,,8,Gustav Damgaard Larsen,,closed
69943,AWAY,4,,10,Jakub Lyskawa,,closed
69943,AWAY,5,,11,Kristers Kuznecovs,,closed
69943,AWAY,6,,13,Viktor Heinrichas,,closed
69943,AWAY,7,,15,Morten Ketelsen,,closed
69943,AWAY,8,,17,Valdemar Jarløv,,closed
69943,AWAY,9,,18,Julius Kjærgaard,,closed
69943,AWAY,10,,19,William Palmqvist,,closed
69943,AWAY,11,,25,Nicolai Dahl Christiansen,,closed
69943,AWAY,12,,27,Alexander Tritsaris,,closed
69943,AWAY,13,,30,Sophus Gormsen,,closed
69943,AWAY,14,,50,Alexander Møller Stolpe,,closed
69943,AWAY,15,,71,Emils Ziverts,,closed
69943,AWAY,16,,84,Nikolaj Transel,,closed
69943,AWAY,17,,87,Nikolaj Hommel,,closed
69943,AWAY,18,,88,Alfred Levin,,closed
69943,AWAY,19,,96,Kasper Kofoed,,closed
75104,HOME,0,,6,Jonas Kristensen,,closed
75104,HOME,1,,8,Vinoth Sivapalan,,closed
75104,HOME,2,,9,Victor Overholt,,closed
75104,HOME,3,,14,Uffe Lykke Kjær Simonsen,,closed
75104,HOME,4,,15,Nicklas Hedemand Nielsen,,closed
75104,HOME,5,,17,Mathias Brandt Vand,,closed
75104,HOME,6,,24,Christoffer Jensen,,closed
75104,HOME,7,,25,Aske Tornvig,,closed
75104,HOME,8,,27,Emil Toftegaard Ibsen,,closed
75104,HOME,9,,38,Mathias Thode Ostenfeld,,closed
75104,HOME,10,,55,Oskar Bendsen,,closed
75104,HOME,11,,61,Jeppe Viberg,,closed
75104,HOME,12,,62,Gustav Johannes Chatterton,,closed
75104,HOME,13,,72,Peter Brandt Vand,,closed
75104,HOME,14,,77,Simon Lysdahl Sørensen,,closed
75104,HOME,15,,90,Tobias Holm,,closed
75104,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
75104,AWAY,1,,5,Kristoffer Handgaard,,closed
75104,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
75104,AWAY,3,,7,Simon Møller,,closed
75104,AWAY,4,,9,Simon Lauridsen,,closed
75104,AWAY,5,,11,Julian Van Enckevort,,closed
75104,AWAY,6,,14,Mathias Lauridsen,,closed
75104,AWAY,7,,15,Andre Van Enckevort,,closed
75104,AWAY,8,,17,Johan Selleby,,closed
75104,AWAY,9,,18,Daniel Ravn,,closed
75104,AWAY,10,,22,Prakasit Geng Namsawang,,closed
75104,AWAY,11,,23,Kristian Gadegaard,,closed
75104,AWAY,12,,24,Mikkel Falsig,,closed
75104,AWAY,13,,25,Jonas Højmark,,closed
75104,AWAY,14,,65,August Lunddahl Mathiassen,,closed
75104,AWAY,15,,70,Viktor Nielsen,,closed
75104,AWAY,16,,71,Mads Lindbjerg Jespersen,,closed
75104,AWAY,17,,74,Jeppe Kjærsgaard,,closed
75104,AWAY,18,,77,Mikkel Skov Nielsen,,closed
75104,AWAY,19,,97,Morten Handgaard,,closed
75074,HOME,0,,1,Rasmus Børger Petersen,,closed
75074,HOME,1,,3,Charlie Petersen,,closed
75074,HOME,2,,4,Tobias Børger Petersen,,closed
75074,HOME,3,,5,Bertram Vinther,,closed
75074,HOME,4,,9,Frederik Mads Pil,,closed
75074,HOME,5,,17,Jonathan Stausholm Carlsen,,closed
75074,HOME,6,,20,Noel Donde,,closed
75074,HOME,7,,22,Christian Holmsteen,,closed
75074,HOME,8,,27,Villads Bech Crawfurd,,closed
75074,HOME,9,,31,Kasper Abildgaard,,closed
75074,HOME,10,,41,Rasmus Lilleballe Poulsen,,closed
75074,HOME,11,,42,Magnus Bidstrup-Mynster,,closed
75074,HOME,12,,55,Christoffer Ray Klindtworth,,closed
75074,HOME,13,,63,Kalle Tamminen,,closed
75074,HOME,14,,69,Elias Ford Holmberg,,closed
75074,HOME,15,,77,Victor Holmsteen,,closed
75074,AWAY,0,,4,Malthe Kjær,,closed
75074,AWAY,1,,6,William Petersen,,closed
75074,AWAY,2,,7,Malthe Stuckert,,closed
75074,AWAY,3,,8,Mikkel Juul Gøbel,,closed
75074,AWAY,4,,11,Zimon Peters,,closed
75074,AWAY,5,,13,Viktor Grøn-Henriksen,,closed
75074,AWAY,6,,17,Dawid Jankowski,,closed
75074,AWAY,7,,24,Mikkel Christensen,,closed
75074,AWAY,8,,32,Jonas Gylling,,closed
75074,AWAY,9,,33,David De Fries,,closed
75074,AWAY,10,,36,Mathias Olderkjær,,closed
75074,AWAY,11,,40,Mathias Vestergaard,,closed
75074,AWAY,12,,41,Philip Monin-Vangaa,,closed
75074,AWAY,13,,44,Nikolaj Brixager,,closed
75074,AWAY,14,,55,David Mathiasen,,closed
75074,AWAY,15,,56,Jonas Kahn Prætorius Jørgensen,,closed
75074,AWAY,16,,68,Juvenal Dikacz,,closed
75074,AWAY,17,,75,Mark Bertram,,closed
75074,AWAY,18,,87,Milan Adam,,closed
75103,HOME,0,,5,Jacob Olsen,,closed
75103,HOME,1,,9,Elias Legaard Pedersen,,closed
75103,HOME,2,,10,Frederik Waller,,closed
75103,HOME,3,,16,Frederik Østervang,,closed
75103,HOME,4,,20,Anders Bering,,closed
75103,HOME,5,,24,Patrick Mellergaard,,closed
75103,HOME,6,,26,Kristoffer Jensen,,closed
75103,HOME,7,,55,Mads Bastian,,closed
75103,HOME,8,,71,Magnus Krøgh,,closed
75103,HOME,9,,78,Gustav Wunderov,,closed
75103,HOME,10,,81,Kasper Jensen,,closed
75103,HOME,11,,88,Rasmus Høegh Mortensen,,closed
75103,HOME,12,,89,Andreas Glad,,closed
75103,HOME,13,,90,Nicklas Hoppe,,closed
75103,HOME,14,,93,Jonas Juul,,closed
75103,AWAY,0,,1,Mathias Saaby Hjelm,,closed
75103,AWAY,1,,7,Kevin Linnerup,,closed
75103,AWAY,2,,10,Johan Uppström,,closed
75103,AWAY,3,,11,Nicolai Højen Bertelsen,,closed
75103,AWAY,4,,14,Magnus Madsen,,closed
75103,AWAY,5,,15,Mathias Olesen,,closed
75103,AWAY,6,,17,Christian Saaby Andersen,,closed
75103,AWAY,7,,19,Jonas Sønderby,,closed
75103,AWAY,8,,22,Oliver Bager,,closed
75103,AWAY,9,,24,William Aabel,,closed
75103,AWAY,10,,36,Noa Læsø,,closed
75103,AWAY,11,,64,Mads Bundgaard Poulsen,,closed
75103,AWAY,12,,71,Malthe Saaby Hjelm,,closed
75103,AWAY,13,,75,Anton Wennbring,,closed
75103,AWAY,14,,77,Anton Bendsen,,closed
75103,AWAY,15,,92,Thais Olesen Sørensen,,closed
75103,AWAY,16,,99,Frederik Sørensen,,closed
75075,HOME,0,,3,Jon Precht-Sparre,,closed
75075,HOME,1,,8,Marius Lunddahl,,closed
75075,HOME,2,,13,Jakub Lyskawa,,closed
75075,HOME,3,,15,Jacob Hansen,,closed
75075,HOME,4,,17,Jannik L. Dalkvist,,closed
75075,HOME,5,,24,Jonas Hvid Nielsen,,closed
75075,HOME,6,,25,Rasmus Kiel Jensen,,closed
75075,HOME,7,,28,Victor Toftebjerg,,closed
75075,HOME,8,,31,Mathias S. Madsen,,closed
75075,HOME,9,,43,Osvald Mathiassen,,closed
75075,HOME,10,,77,Andreas Kleczewski,,closed
75075,HOME,11,,79,Jacob Stenkilde,,closed
75075,HOME,12,,80,Emil Madsen,,closed
75075,HOME,13,,82,Victor Madsen,,closed
75075,HOME,14,,87,Oliver Madsen,,closed
75075,HOME,15,,89,Rasmus Schjerlund Nielsen,,closed
75075,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
75075,AWAY,1,,7,Anders Sørensen,,closed
75075,AWAY,2,,8,Gustav Damgaard Larsen,,closed
75075,AWAY,3,,9,Frederik Usterud,,closed
75075,AWAY,4,,10,Oskar Hovej Pedersen,,closed
75075,AWAY,5,,13,Viktor Heinrichas,,closed
75075,AWAY,6,,15,Morten Ketelsen,,closed
75075,AWAY,7,,17,Valdemar Jarløv,,closed
75075,AWAY,8,,22,David Schack Puckering,,closed
75075,AWAY,9,,27,Alexander Tritsaris,,closed
75075,AWAY,10,,27,Noah Lundvig,,closed
75075,AWAY,11,,30,Sophus Gormsen,,closed
75075,AWAY,12,,31,Alexander Askov Filipsen,,closed
75075,AWAY,13,,38,Jesper Veeenman Jensen,,closed
75075,AWAY,14,,69,Gustav Hviid,,closed
75075,AWAY,15,,75,Mikkel Flarup,,closed
75075,AWAY,16,,84,Nikolaj Transel,,closed
75075,AWAY,17,,96,Kasper Kofoed,,closed
75075,AWAY,18,,99,William Lohmann,,closed
75073,HOME,0,,1,Mike Trolle Lind,,closed
75073,HOME,1,,4,Lucas Madsen,,closed
75073,HOME,2,,5,Simon Damsø,,closed
75073,HOME,3,,7,Mathias Simon Thorsen,,closed
75073,HOME,4,,7,Rasmus Madsen,,closed
75073,HOME,5,,8,Patrick Falkenberg Møller,,closed
75073,HOME,6,,10,Andre Stich,,closed
75073,HOME,7,,12,Jannik Trolle,,closed
75073,HOME,8,,17,Rasmus D Hermilly,,closed
75073,HOME,9,,23,Lukas Örlygursson,,closed
75073,HOME,10,,25,Marko W. Krogsgaard,,closed
75073,HOME,11,,44,Rasmus Wernblad,,closed
75073,HOME,12,,55,Magnus Bonavent Rasmussen,,closed
75073,HOME,13,,86,Casper Breitenbach,,closed
75073,HOME,14,,89,Kenneth Danielsen,,closed
75073,HOME,15,,92,Frederik Kobberup,,closed
75073,AWAY,0,,2,Simon Lehnert,,closed
