KampNr,Kamp,Dato,KampID,Sæson,Stadie,Periode,teamid,number,Event,Nummer,Spiller,Tid
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,1,31145,1,Goal,86,Jonas Sønderby,702
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,1,31145,0,Penalty,92,Thais Olesen Sørensen,961
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,1,31148,1,Goal,20,Anders Bering,1034
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,1,31145,201,Penalty,11,Nicolai Højen Bertelsen,1146
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,1,Goal,92,Thais Olesen Sørensen,1268
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,1,Goal,92,Thais Olesen Sørensen,1550
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31148,207,Penalty,78,Gustav Wunderov,1662
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,1,Goal,92,Thais Olesen Sørensen,1745
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,0,Assist,10,Johan Uppström,1745
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,201,Penalty,15,Mathias Olesen,1772
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,0,Assist,10,Johan Uppström,2098
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,2,31145,1,Goal,15,Mathias Olesen,2098
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,0,Assist,10,Johan Uppström,2496
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,63,Kevin Linnerup,2496
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,207,Penalty,20,Anders Bering,2602
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,0,Assist,10,Johan Uppström,2613
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,86,Jonas Sønderby,2613
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,208,Penalty,3,Andreas Nygaard,2637
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,1,Goal,55,Mads Bastian,2666
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,92,Thais Olesen Sørensen,2702
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,0,Assist,10,Johan Uppström,2702
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,213,Penalty,10,Johan Uppström,2811
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,1,Goal,89,Andreas Glad,2849
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,0,Assist,16,Frederik Østervang,2849
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31148,201,Penalty,55,Mads Bastian,3135
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,0,Assist,17,Christian Saaby Andersen,3162
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,71,Malthe Saaby Hjelm,3162
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,86,Jonas Sønderby,3385
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,0,Assist,11,Nicolai Højen Bertelsen,3385
40044449,BFC Vendsyssel - Strandby Elling,45203,75118,20232024,Grundspil,3,31145,1,Goal,15,Mathias Olesen,3577
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,1,31143,1,Goal,9,Frederik Tronderup Nielsen,106
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,1,31143,0,Assist,93,Oscar Bjørk,106
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,1,31143,1,Goal,12,Noa Læsø,485
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,1,31143,0,Assist,79,Tue Sund,485
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,1,31146,1,Goal,5,Anton Madsen,908
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,2,31143,1,Goal,17,Anders Tengnagel,1620
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,2,31143,0,Assist,92,Nicolai Flyvholm Pedersen,1620
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,2,31146,1,Goal,5,Anton Madsen,1800
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,2,31146,0,Assist,6,Jonathan Velgaard Sørensen,1800
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,207,Penalty,17,Anders Tengnagel,2658
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31146,207,Penalty,13,jesper Schmidt,2972
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,0,Assist,6,Kasper Kajgaard,3092
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,1,Goal,98,Rasmus Larsen,3092
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,1,Goal,95,Frederik Lentz,3132
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,0,Assist,71,Magnus Nyeng Jensen,3199
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31143,1,Goal,98,Rasmus Larsen,3199
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31146,0,Time-Out,,,3346
40044450,Blackhawks - Aab,45210,75119,20232024,Grundspil,3,31146,207,Penalty,16,Viktor Gade,3516
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,208,Penalty,63,August Lunddahl Mathiassen,21
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,77,Mikkel Skov Nielsen,121
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,7,Simon Møller,121
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,77,Mikkel Skov Nielsen,148
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,24,Mikkel Falsig,186
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,14,Mathias Lauridsen,186
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,17,Johan Selleby,232
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,23,Kristian Gadegaard,232
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,5,Kristoffer Handgaard,576
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,23,Kristian Gadegaard,576
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31407,201,Penalty,14,Uffe Lykke Kjær Simonsen,695
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,97,Morten Handgaard,713
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,9,Simon Lauridsen,713
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,0,Assist,25,Jonas Højmark,779
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,7,Simon Møller,779
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,1,31144,1,Goal,37,Frederik Kjelgaard,849
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,0,Assist,37,Frederik Kjelgaard,1460
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,1,Goal,61,Søren Olesen,1460
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,0,Assist,17,Johan Selleby,1568
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,1,Goal,97,Morten Handgaard,1568
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,207,Penalty,25,Jonas Højmark,1709
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31407,1,Goal,8,Vinoth Sivapalan,1834
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,0,Penalty,97,Morten Handgaard,2130
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,0,Penalty,97,Morten Handgaard,2130
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,1,Goal,61,Søren Olesen,2162
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,2,31144,0,Assist,14,Mathias Lauridsen,2162
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,97,Morten Handgaard,2479
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,23,Kristian Gadegaard,2479
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,25,Jonas Højmark,2603
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,2603
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31407,1,Goal,15,Nicklas Hedemand Nielsen,2825
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,14,Mathias Lauridsen,2875
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,23,Kristian Gadegaard,2875
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,97,Morten Handgaard,3075
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,23,Kristian Gadegaard,3075
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Time-Out,,,3198
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31407,0,Assist,90,Tobias Holm,3198
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31407,1,Goal,14,Uffe Lykke Kjær Simonsen,3198
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,97,Morten Handgaard,3215
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,14,Mathias Lauridsen,3215
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31407,1,Goal,8,Vinoth Sivapalan,3245
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,9,Simon Lauridsen,3258
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,3258
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,63,August Lunddahl Mathiassen,3366
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,3366
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,97,Morten Handgaard,3394
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,23,Kristian Gadegaard,3394
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,3513
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,7,Simon Møller,3513
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,97,Morten Handgaard,3522
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,23,Kristian Gadegaard,3522
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,1,Goal,9,Simon Lauridsen,3584
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31144,0,Assist,77,Mikkel Skov Nielsen,3584
40044451,Sunds Seahawks - ÅFK,45244,75120,20232024,Grundspil,3,31407,-1,Own Goal,,,3599
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31148,1,Goal,10,Frederik Waller,335
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31148,0,Assist,10,Frederik Waller,549
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31148,1,Goal,20,Anders Bering,549
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31148,1,Goal,21,Kristoffer Røhl Grønbech,598
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31148,0,Assist,89,Andreas Glad,598
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,1,31407,201,Penalty,30,Patrik Melis,1199
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31148,1,Goal,16,Frederik Østervang,1482
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31148,0,Assist,89,Andreas Glad,1482
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31407,207,Penalty,38,mathias thode ostenfeld,2015
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31148,0,Assist,21,Kristoffer Røhl Grønbech,2069
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31148,1,Goal,89,Andreas Glad,2069
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31407,201,Penalty,30,Patrik Melis,2133
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31407,1,Goal,27,Emil Toftegaard Ibsen,2218
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,2,31407,0,Assist,15,Nicklas Hedemand Nielsen,2218
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,0,Assist,61,Jeppe Viberg,2484
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,1,Goal,15,Nicklas Hedemand Nielsen,2484
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,201,Penalty,62,Gustav Johannes Chatterton,2763
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31148,1,Goal,89,Andreas Glad,3011
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,0,Time-Out,,,3159
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,214,Penalty,25,Aske tornvig,3345
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31148,207,Penalty,21,Kristoffer Røhl Grønbech,3383
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31407,1,Goal,30,Patrik Melis,3529
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31148,0,Time-Out,,,3580
40044452,ÅFK - Strandby Elling,45213,75121,20232024,Grundspil,3,31148,1,Goal,81,Kasper Kaller Jensen,3593
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,0,Assist,61,Søren Olesen,272
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,1,Goal,18,Daniel Ravn,272
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,0,Assist,25,Jonas Højmark,424
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,1,Goal,9,Simon Lauridsen,424
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,0,Assist,5,Kristoffer Handgaard,466
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,1,Goal,23,Kristian Gadegaard,466
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,1,Goal,63,August Lunddahl Mathiassen,595
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,0,Assist,77,Mikkel Skov Nielsen,595
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31144,207,Penalty,61,Søren Olesen,871
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31145,1,Goal,9,Anton Bendsen,974
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,1,31145,0,Assist,92,Thais Olesen Sørensen,974
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,2,31145,201,Penalty,92,Thais Olesen Sørensen,1524
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,2,31144,208,Penalty,71,Mads Lindbjerg Jespersen,1879
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,2,31144,0,Assist,5,Kristoffer Handgaard,2165
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,2,31144,1,Goal,23,Kristian Gadegaard,2165
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,2,31144,201,Penalty,70,Viktor Nielsen,2218
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,3,31144,0,Assist,9,Simon Lauridsen,2826
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,2826
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,3,31144,1,Goal,15,André van Enckevort,3107
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,3,31144,0,Assist,5,Kristoffer Handgaard,3107
40044453,Sunds Seahawks - BFC Vendsyssel,45213,75122,20232024,Grundspil,3,31145,502,Penalty,15,Mathias Olesen,3238
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31143,201,Penalty,9,Frederik Tronderup Nielsen,194
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31403,206,Penalty,9,Mathias Bergholdt,341
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31143,205,Penalty,94,Kasper Jerup,890
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31143,0,Assist,22,Simon Erlandsen,1077
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31143,1,Goal,36,Noa Læsø,1077
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,1,31403,208,Penalty,9,Mathias Bergholdt,1199
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,0,Assist,2,Oliver Skovbo,1430
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,1,Goal,97,Simon Hansen,1430
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,0,Assist,22,Simon Erlandsen,1656
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,1,Goal,36,Noa Læsø,1656
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,0,Assist,6,Kasper Kajgaard,1696
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,1,Goal,94,Kasper Jerup,1696
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,1,Goal,22,Simon Erlandsen,1788
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,0,Assist,79,Tue Sund,1788
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31403,222,Penalty,24,Lasse Pedersen,1865
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,0,Assist,17,Anders Tengnagel,2150
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31143,1,Goal,9,Frederik Tronderup Nielsen,2150
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,2,31403,217,Penalty,88,Kasper Baungaard,2298
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,0,Assist,9,Frederik Tronderup Nielsen,2787
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,1,Goal,98,Rasmus Larsen,2787
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,0,Assist,9,Frederik Tronderup Nielsen,2983
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,1,Goal,77,Oscar Bjørk,2983
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,504,Penalty,79,Tue Sund,3013
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,1,Goal,9,Frederik Tronderup Nielsen,3079
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,0,Assist,98,Rasmus Larsen,3079
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,0,Assist,71,Magnus Nyeng Jensen,3224
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,1,Goal,77,Oscar Bjørk,3224
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,212,Penalty,88,Mads Larsen,3447
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,0,Assist,36,Noa Læsø,3533
40044454,Odense Floorball - Blackhawks,45213,75123,20232024,Grundspil,3,31143,1,Goal,71,Magnus Nyeng Jensen,3533
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,1,Goal,25,Jonas Højmark,16
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31148,1,Goal,89,Andreas Glad,32
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31148,1,Goal,20,Anders Bering,212
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31148,201,Penalty,21,Kristoffer Røhl Grønbech,566
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,0,Assist,5,Kristoffer Handgaard,610
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,1,Goal,77,Mikkel Skov Nielsen,610
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,1,Goal,63,August Lunddahl Mathiassen,680
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,0,Assist,77,Mikkel Skov Nielsen,680
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31148,201,Penalty,7,Jonas Juul Jensen,1049
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,0,Assist,97,Morten Handgaard,1124
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31144,1,Goal,23,Kristian Gadegaard,1124
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,1,31148,207,Penalty,20,Anders Bering,1147
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,201,Penalty,14,Mathias Lauridsen,1306
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,1,Goal,15,André van Enckevort,1541
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,0,Assist,5,Kristoffer Handgaard,1541
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,207,Penalty,71,Mads Lindbjerg Jespersen,1564
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,0,Assist,77,Mikkel Skov Nielsen,1628
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,1,Goal,7,Simon Møller,1628
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31148,1,Goal,20,Anders Bering,1784
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,1,Goal,9,Simon Lauridsen,1833
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,0,Assist,77,Mikkel Skov Nielsen,1833
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,0,Assist,23,Kristian Gadegaard,1885
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,1,Goal,77,Mikkel Skov Nielsen,1885
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31148,201,Penalty,7,Jonas Juul Jensen,2050
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,0,Assist,97,Morten Handgaard,2146
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,2,31144,1,Goal,23,Kristian Gadegaard,2146
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,1,Goal,17,Johan Selleby,2458
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,0,Assist,5,Kristoffer Handgaard,2458
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,213,Penalty,74,Jeppe Kjærsgaard,2934
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,0,Assist,9,Simon Lauridsen,2971
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,1,Goal,77,Mikkel Skov Nielsen,2971
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31148,0,Time-Out,,,3192
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,1,Goal,17,Johan Selleby,3224
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,0,Assist,97,Morten Handgaard,3224
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31148,1,Goal,89,Andreas Glad,3246
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31148,0,Assist,9,Elias Legaard Pedersen,3246
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,1,Goal,5,Kristoffer Handgaard,3512
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,0,Assist,97,Morten Handgaard,3512
40044455,Sunds Seahawks - Strandby Elling,45227,75124,20232024,Grundspil,3,31144,0,Time-Out,,,3582
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,0,Assist,4,Viktor Gade,129
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,1,Goal,51,Anders Jørgensen,129
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,1,Goal,25,jesper Schmidt,852
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,0,Assist,51,Anders Jørgensen,852
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,0,Assist,8,Nicklas Christoffersen,979
40044456,ÅFK - Aab,45265,75125,20232024,Grundspil,1,31146,1,Goal,92,Steffen Jensen,979
